Santo Tomas Apipilhuasco (Santo Tomas),Mex. 595 
Santo Tomas Chautla,Pue. 222 
Santo Tomas Hueyotlipan,Pue. 224 
Santo Tomas Mazaltepec,Oax. 951 
Santo Tomas,B.C. 646 
Santo Tomas,Chih. 635 
Santo Tomas,Hgo. 743 
Santos Reyes Nopala,Oax. 954 
Santos Reyes Tepejillo,Oax. 953 
Santuario (Santuario Mapethe),Hgo. 759 
Sapioris,Dgo. 871 
Sarabia,Gto. 411 
Saric,Son. 637 
Sasabe,Son. 637 
Satevo,Chih. 614 
Sauceda de la Borda,Zac. 492 
Saucillo de Maldonado,Jal. 373 
Saucillo,Chih. 621 
Sauta,Nay. 323 
Sauz de Armenta,Gto. 476 
Sayula de Aleman,Ver. 924 
Sayula Pueblo,Hgo. 763 
Sayula,Jal. 342 
Sayulita,Nay. 329 
Sebastian Lerdo de Tejada,Dgo. 618 
Seccion Enriquez (Colonia Enriquez),Chih. 636 
Segunda Unidad Xicotencatl (Aq,Tamps. 832 
Seis de Enero,Dgo. 871 
Seis de Enero,Zac. 493 
Senguio,Mich. 786 
Sentispac,Nay. 323 
Sepio,Gto. 445 
Sergio Butron Casas,Q.Roo 983 
Sesecapa,Chis. 918 
Sevina,Mich. 423 
Seybaplaya,Camp. 982 
Seye,Yuc. 988 
Sihochac,Camp. 982 
Sihuapan,Ver. 294 
Silacayoapam,Oax. 953 
Silao,Gto. 472 
Siltepec,Chis. 963 
Silva,Gto. 476 
Simojovel,Chis. 919 
Simon Sarlat,Tab. 913 
Sinaloa de Leyva,Sin. 687 
Sinanche,Yuc. 991 
Singuilucan,Hgo. 775 
Siqueros,Sin. 669 
Sisal,Yuc. 988 
Sisoguichi,Chih. 635 
Socoltenango,Chis. 992 
Soconusco,Ver. 924 
Soledad de Doblado,Ver. 285 
Soledad de Graciano Sanchez,S.L.P. 444 
Soledad Etla,Oax. 951 
Solosuchiapa,Chis. 919 
Soltepec,Pue. 249 
Sombrerete,Zac. 433 
Sonoita,Son. 651 
Sontecomapan,Ver. 294 
Soteapan,Ver. 924 
Soto La Marina,Tamps. 835 
Sotuta,Yuc. 988 
Soyalo,Chis. 961 
Soyataco,Tab. 914 
Soyatitan,Chis. 992 
Subteniente Lopez (Santa Elena),Q.Roo 983 
Sucila,Yuc. 986 
Suchiapa,Chis. 961 
Suchiate,Chis. 962 
Suchil,Dgo. 675 
Suchilapan del Rio,Ver. 924 
Sultepec,Mex. 716 
Sumidero,Ver. 272 
Suspiro Picacho,S.L.P. 444 
Susticacan,Zac. 494 
Susupuato de Guerrero,Mich. 786 
Tabasco,Zac. 463 
Tacambaro,Mich. 459 
Tacatzcuaro,Mich. 354 
Tacoaleche,Zac. 492 
Tacotalpa,Tab. 932 
Tacubaya,Gto. 469 
Tafetan,Mich. 459 
Tahmek,Yuc. 988 
Tala,Jal. 384 
Talpa de Allende,Jal. 388 
Tamacuaro,Gro. 732 
Tamalin,Ver. 768 
Taman,S.L.P. 483 
Tamasopo,S.L.P. 482 
Tamazula de Victoria,Dgo. 674 
Tamazula,Jal. 358 
Tamazula,Sin. 687 
Tamazulita,Jal. 385 
Tamazunchale,S.L.P. 483 
Tambaca,S.L.P. 482 
Tamiahua,Ver. 768 
Tamos,Ver. 846 
Tampacan,S.L.P. 483 
Tampamolon Corona,S.L.P. 489 
Tampico Alto,Ver. 833 
Tampico,Tamps. 833 
Tampiquito (Soto La Marina),Tamps. 835 
Tamuin,S.L.P. 489 
Tamulte de las Sabanas,Tab. 993 
Tanaco,Mich. 423 
Tancanhuitz,S.L.P. 482 
Tancitaro,Mich. 425 
Tancoco,Ver. 785 
Tanchanaco,S.L.P. 482 
Tangancicuaro,Mich. 355 
Tanganhuato,Gro. 767 
Tanhuato de Guerrero,Mich. 356 
Tanlajas,S.L.P. 489 
Tanque Colorado,S.L.P. 488 
Tanquian de Escobedo,S.L.P. 489 
Tantoyuca,Ver. 789 
Tantoyuquita,Tamps. 831 
Tapachula,Chis. 962 
Tapalapan,Ver. 294 
Tapalpa,Jal. 343 
Tapijulapa,Tab. 932 
Tapilula,Chis. 919 
Tapotzingo,Tab. 914 
Tarandacuao,Gto. 421 
Tarecuato,Mich. 383 
Tarejero,Mich. 436 
Taretan,Mich. 422 
Tarimbaro,Mich. 443 
Tarimoro,Gto. 466 
Tarimoro,Mich. 356 
Tasinaxtla (La Canada),Jal. 341 
Tasquillo,Hgo. 759 
Tataltepec de Valdes,Oax. 954 
Tatauzoquico,Pue. 233 
Tateposco (San Jose de Tateposc,Jal. 377 
Taxadho,Hgo. 759 
Taxco El Viejo,Gro. 762 
Taxco,Gro. 762 
Tayahua (San Jose de Tayahua),Zac. 499 
Tayoltita,Dgo. 674 
Teabo,Yuc. 997 
Teacapan,Sin. 695 
Teapa,Tab. 932 
Tecajec,Mor. 731 
Tecali de Herrera,Pue. 224 
Tecalitlan,Jal. 371 
Tecamachalco,Pue. 249 
Tecario,Mich. 459 
Tecate,B.C. 665 
Tecoanapa,Gro. 745 
Tecoh,Yuc. 988 
Tecolapa,Col. 313 
Tecolapan,Ver. 284 
Tecolotlan,Jal. 349 
Tecolutilla,Tab. 933 
Tecolutla,Ver. 766 
Tecoman,Col. 313 
Tecomatan,Mich. 328 
Tecomatlan (San Miguel Tecomatlan),Mex. 714 
Tecomatlan,Pue. 275 
Tecomotlan,Jal. 378 
Tecozautla,Hgo. 761 
Tecpan de Galeana,Gro. 742 
Tecpatan,Chis. 968 
Tecuala,Nay. 389 
Tecualtitan,Jal. 391 
Tehuacan,Pue. 238 
Tehuantepec,Oax. 971 
Tehuetlan,Hgo. 789 
Tehuitzingo,Pue. 275 
Tehuixtla,Mor. 734 
Tejaro de los Izquierdo (Tejaro,Mich. 443 
Tejupilco de Hidalgo,Mex. 724 
Tekal de Venegas,Yuc. 991 
Tekanto,Yuc. 991 
Tekax,Yuc. 997 
Tekit,Yuc. 997 
Telchac Pueblo,Yuc. 991 
Telchac Puerto,Yuc. 991 
Telixtac,Mor. 769 
Teloloapan,Gro. 736 
Telonzo,Mich. 383 
Temalacatzingo,Gro. 756 
Temamatla,Mex. 55 
Temapache (H. Temapache de G. Z,Ver. 765 
Temascal,Oax. 274 
Temascalapa,Mex. 596 
Temascalcingo,Mex. 718 
Temascaltepec,Mex. 716 
Temastian,Jal. 437 
Temax,Yuc. 991 
Temixco,Mor. 777 
Temoaya,Mex. 719 
Temoris,Chih. 635 
Temosachi,Chih. 659 
Temozon,Yuc. 985 
Tempoal de Sanchez,Ver. 789 
Tenabo,Camp. 996 
Tenamaxtlan,Jal. 349 
Tenampulco,Pue. 233 
Tenancingo,Mex. 714 
Tenango de Arista,Mex. 717 
Tenango de Doria,Hgo. 776 
Tenango del Aire,Mex. 597 
Tenango,Hgo. 774 
Tenantongo (Avandaro),Mex. 726 
Tenejapa,Chis. 967 
Tenenexpan,Ver. 285 
Teneria del Santuario,Gto. 461 
Tenexpa,Gro. 742 
Tenextepango,Mor. 735 
Tenguecho,Mich. 355 
Tenjay,Mex. 588 
Tenosique,Tab. 934 
Tenhe,Hgo. 738 
Teocaltiche,Jal. 346 
Teocaltitan de Guadalupe,Jal. 431 
Teocelo,Ver. 279 
Teococuilco de Marcos Perez,Oax. 951 
Teocuitatlan de Corona,Jal. 372 
Teoloyucan,Mex. 593 
Teopantlan,Pue. 243 
Teopisca,Chis. 992 
Teotihuacan,Mex. 594 
Teotitlan de Flores Magon,Oax. 236 
Teotitlan del Valle,Oax. 951 
Tepache,Son. 634 
Tepakan,Yuc. 991 
Tepalcatepec,Mich. 424 
Tepalcingo,Mor. 769 
Tepanco de Lopez,Pue. 238 
Tepango de Rodriguez,Pue. 764 
Tepatepec,Hgo. 738 
Tepatitlan de Morelos,Jal. 378 
Tepatlaxco de Hidalgo,Pue. 223 
Tepatlaxco,Ver. 273 
Tepeaca,Pue. 223 
Tepeapulco,Hgo. 791 
Tepecoacuilco de Trujano,Gro. 733 
Tepechitlan,Zac. 437 
Tepehuacan de Guerrero,Hgo. 774 
Tepehuanes,Dgo. 674 
Tepeji de Ocampo,Hgo. 773 
Tepeojuma,Pue. 244 
Tepetitan,Tab. 936 
Tepetitlan,Mex. 595 
Tepetixtla,Gro. 781 
Tepetlan,Ver. 279 
Tepetlaoxtoc,Mex. 595 
Tepetongo,Zac. 494 
Tepetzintla,Ver. 785 
Tepexco,Pue. 243 
Tepexi de Rodriguez,Pue. 224 
Tepexpan,Mex. 594 
Tepeyahualco,Pue. 282 
Tepezala,Ags. 465 
Tepic,Nay. 311 
Tepojaco,Mex. 55 
Tepotzotlan,Mex. 55 
Tepoztlan,Mor. 739 
Tepusco,Jal. 495 
Tepuzhuacan,Nay. 324 
Tequesquite,Jal. 322 
Tequesquitengo,Mor. 734 
Tequesquitlan,Jal. 357 
Tequexquinahuac,Mex. 595 
Tequexquitla,Tlax. 276 
Tequila 1ra. Seccion,Tab. 932 
Tequila,Jal. 374 
Tequila,Ver. 278 
Tequisquiapan,Qro. 414 
Tequixquiac,Mex. 591 
Terrenate,Son. 632 
Terrenate,Tlax. 241 
Tesechoacan,Ver. 283 
Tesistan (San Francisco Tesistan),Jal. 33 
Testerazo (El Refugio),Nay. 311 
Tetecala,Mor. 751 
Tetecalita,Mor. 777 
Tetela de Ocampo,Pue. 797 
Tetela del Volcan,Mor. 731 
Tetela,Oax. 274 
Teteles,Pue. 231 
Tetelzingo,Ver. 273 
Tetillas,Zac. 498 
Tetipac,Gro. 721 
Tetitlan,Gro. 742 
Tetitlan,Nay. 324 
Tetiz,Yuc. 988 
Tetla,Tlax. 241 
Teuchitlan,Jal. 384 
Teul de Gonzalez Ortega,Zac. 467 
Texca,Gro. 744 
Texcalame,Jal. 375 
Texcaltitlan,Mex. 716 
Texcoco de Mora,Mex. 595 
Texistepec,Ver. 924 
Teziutlan,Pue. 231 
Tezoatlan de Segura y Luna,Oax. 953 
Tezonapa,Ver. 278 
Tezontepec de Aldama,Hgo. 763 
Tezoyuca,Mex. 594 
Tezuapan,Pue. 249 
Tianguismanalco,Pue. 244 
Tianguistengo,Hgo. 774 
Tianguistengo,Pue. 953 
Ticuitaco (Tocuitaco),Mich. 352 
Ticul,Yuc. 997 
Ticuman,Mor. 734 
Tierra Blanca,Gto. 419 
Tierra Blanca,Ver. 274 
Tierra Blanca,Zac. 496 
Tierra Colorada,Gro. 745 
Tierra Fria,Gto. 411 
Tierra y Libertad,Chis. 968 
Tierranueva,S.L.P. 485 
Tierras Coloradas,Jal. 378 
Tigrillos,Ver. 279 
Tihosuco,Q.Roo 983 
Tihuatlan,Ver. 746 
Tijuana,B.C. 664 
Tila,Chis. 919 
Tilapa,Pue. 243 
Tilapan,Ver. 294 
Tilzapotla,Mor. 751 
Tinaja de Vargas,Mich. 356 
Tinajas,Hgo. 773 
Tinguindin,Mich. 354 
Tiquicheo,Mich. 459 
Tirimacuaro (Valanciana),Mich. 359 
Tirindaro,Mich. 436 
Tiripetio,Mich. 443 
Tixcancal,Yuc. 986 
Tixkokob,Yuc. 991 
Tixtla,Gro. 754 
Tixtlancingo,Gro. 781 
Tizapan El Alto,Jal. 376 
Tizayuca,Hgo. 779 
Tizimin,Yuc. 986 
Tlacoachistlahuaca,Gro. 741 
Tlacojalpan,Ver. 288 
Tlacolula de Matamoros,Oax. 951 
Tlacolula,Ver. 746 
Tlacotalpan,Ver. 288 
Tlacote El Bajo,Qro. 442 
Tlacotepec de Mejia,Ver. 273 
Tlacotepec,Gro. 736 
Tlacotepec,Mor. 731 
Tlacotepec,Pue. 237 
Tlacuitapan,Jal. 395 
Tlachaloya 1a. Seccion,Mex. 722 
Tlachaloya 2a. Seccion,Mex. 722 
Tlachichila,Zac. 346 
Tlachichuca,Pue. 245 
Tlahuac,D.F. 55 
Tlahualilo de Zaragoza,Dgo. 872 
Tlahuelilpan,Hgo. 763 
Tlahuelompa (San Francisco Tlahuelompa),Hgo. 774 
Tlajomulco de Zuniga,Jal. 33 
Tlalcosahua,Jal. 457 
Tlalchapa,Gro. 732 
Tlalixcoyan,Ver. 285 
Tlalixtaquilla,Gro. 757 
Tlalmanalco,Mex. 597 
Tlalnepantla,Mex. 55 
Tlalnepantla,Mor. 735 
Tlalpan,D.F. 55 
Tlalpujahua,Mich. 711 
Tlalquetzala,Gro. 757 
Tlaltenango,Pue. 222 
Tlaltenango,Zac. 437 
Tlaltetela,Ver. 279 
Tlaltizapan,Mor. 734 
Tlamacazapa,Gro. 762 
Tlanchinol,Hgo. 774 
Tlapa de Comonfort,Gro. 757 
Tlapacoyan,Ver. 294 
Tlapacoyan,Ver. 225 
Tlapanala,Pue. 244 
Tlapanaloya,Mex. 599 
Tlapehuala,Gro. 732 
Tlaquepaque,Jal. 33 
Tlaquiltenango,Mor. 734 
Tlatenchi,Mor. 734 
Tlatlauquitepec,Pue. 233 
Tlatlaya,Mex. 716 
Tlaxcala,Tlax. 246 
Tlaxcalilla,Hgo. 427 
Tlaxco,Tlax. 241 
Tlaxcoapan,Hgo. 778 
Tlaxiaco,Oax. 953 
Tlaxmalac,Gro. 727 
Tlayacapan,Mor. 735 
Tlayca,Mor. 735 
Tlayecac,Mor. 735 
Tlazala de Fabela,Mex. 55 
Tlazazalca,Mich. 471 
Tocumbo,Mich. 354 
Tochimilco,Pue. 244 
Tochtepec,Pue. 224 
Todos Santos,B.C.S. 612 
Tolcayuca,Hgo. 743 
Toliman,Jal. 343 
Toliman,Qro. 441 
Tolome,Ver. 285 
Tolosa Donaji,Oax. 972 
Toluca,Mex. 722 
Tomatlan,Jal. 322 
Tomatlan,Pue. 797 
Tomatlan,Ver. 273 
Tomelopitos,Gto. 462 
Tomochi,Chih. 635 
Tonala,Chis. 966 
Tonala,Hgo. 745 
Tonala,Jal. 33 
Tonalapa del Rio,Hgo. 736 
Tonalapa del Sur,Gro. 733 
Tonalapa,Pue. 797 
Tonantzintla,Pue. 222 
Tonatico,Mex. 721 
Tonaya,Jal. 343 
Tonila,Jal. 312 
Topia,Dgo. 674 
Topolobampo,Sin. 668 
Torreon de Canas,Dgo. 649 
Torreon,Coah. 871 
Totatiche,Jal. 437 
Totolapa,Chis. 992 
Totolapan,Mor. 735 
Tototlan,Jal. 391 
Totutla,Ver. 273 
Toyahua de Abajo,Zac. 346 
Trancoso,Zac. 492 
Transfiguracion,Mex. 55 
Trapiche de Santa Cruz,Oax. 951 
Trapiche del Rosario,Ver. 279 
Trejos,Jal. 373 
Tres Alamos,Chih. 636 
Tres mezquites,Mich. 438 
Tres Picos,Chis. 994 
Tres Valles,Ver. 288 
Tres villas,Gto. 429 
Tres Zapotes,Ver. 294 
Trincheras,Son. 641 
Trinidad de Viguera,Oax. 951 
Trinidad zaachila,Oax. 951 
Tronconal,Pue. 244 
Troncones (Emiliano Zapata),Gro. 755 
Tubutama,Son. 637 
Tula,Hgo. 773 
Tula,Tamps. 832 
Tula,Ver. 284 
Tulancingo,Hgo. 775 
Tulapan,Ver. 294 
Tulcingo de Valle,Pue. 275 
Tuliman,Gro. 727 
Tultepec,Mex. 55 
Tultitlan de Mariano Escobedo,Mex. 55 
Tulum,Q.Roo 984 
Tumbiscatio de Ruiz,Mich. 452 
Tungareo,Mich. 443 
Tunkas,Yuc. 991 
Tupataro,Gto. 429 
Tupataro,Mich. 786 
Turicato,Mich. 459 
Turicuaro,Mich. 423 
Turitzio,Mich. 435 
Tuxcacuesco,Jal. 343 
Tuxmadeje Grande (Santa Maria T,Mex. 718 
Tuxpan,Gro. 733 
Tuxpan,Jal. 371 
Tuxpan,Mich. 786 
Tuxpan,Nay. 319 
Tuxpan,Ver. 783 
Tuxtepec,Oax. 287 
Tuxtilla,Ver. 288 
Tuxtla Chico,Chis. 962 
Tuxtla Gutierrez,Chis. 961 
Tuzamapan,Ver. 228 
Tuzantan,Chis. 964 
Tuzantla,Mich. 786 
Tzicatlan,Pue. 275 
Tzimol,Chis. 963 
Tzintzingareo,Mich. 786 
Tzintzuntzan,Mich. 434 
Tziritzicuaro (Nativitas),Mich. 443 
Tzitzio,Mich. 459 
Tzucacab,Yuc. 997 
U. H. J. Ma. Morelos y Pavon,Mor. 734 
Ucacuaro,Mich. 328 
Ucum,Q.Roo 983 
Uman,Yuc. 988 
Union de Corrientes,Nay. 319 
Union de Guadalupe,Jal. 372 
Union de Progreso (Lomas de Ira,Mich. 451 
Union de San Antonio,Jal. 395 
Union de Tula,Jal. 316 
Union Ejidal Tierra y Libertad,Tlax. 241 
Union Hidalgo,Oax. 971 
Union Juarez,Chis. 962 
Ures,Son. 623 
Uriangato,Gto. 445 
Uripitio,Mich. 447 
Urique,Chih. 635 
Ursulo Galvan,Ver. 296 
Uruachi,Chih. 635 
Uruapan,B.C. 646 
Uruapan,Mich. 452 
Uruetaro,Mich. 443 
Uspero (Reynosa),Mich. 425 
Uxmal (Hoteles),Yuc. 997 
Uzeta,Nay. 324 
Valadeces,Tamps. 891 
Valencia de Fuentes (Las Fuente,Gto. 411 
Valencianita,Gto. 462 
Valente Diaz,Ver. 229 
Valentin Gomez Farias,Chih. 652 
Valparaiso,Zac. 457 
Valtierrilla,Gto. 464 
Valladolid,Ags. 449 
Valladolid,Yuc. 985 
Valle de Banderas,Nay. 329 
Valle de Bravo,Mex. 726 
Valle de Guadalupe,Jal. 347 
Valle de Ignacio Allende,Chih. 628 
Valle de Juarez (Jerahuaro),Mich. 451 
Valle de Juarez,Jal. 382 
Valle de la Trinidad,B.C. 646 
Valle de las Palmas,B.C. 665 
Valle de Santiago,Gto. 456 
Valle de Zaragoza,Chih. 649 
Valle Hermoso,Tamps. 894 
Valle Morelos,Chis. 965 
Vallecillo,N.L. 824 
Vanegas,S.L.P. 488 
Vargas,Ver. 229 
Vega de Alatorre,Ver. 235 
Vega de Otates,Ver. 846 
Veinte de Noviembre,Chis. 961 
Veinticuatro de Febrero,Ver. 924 
Velardena,Dgo. 671 
Venado,S.L.P. 486 
Vencedores,Dgo. 674 
Venta de Bravo,Mich. 447 
Venta Grande,Pue. 776 
Venustiano Carranza (Cualata),Col. 314 
Venustiano Carranza (Ocotan),Dgo. 677 
Venustiano Carranza (Santa Maria),B.C. 616 
Venustiano Carranza,Chis. 992 
Venustiano Carranza,D.F. 55 
Venustiano Carranza,Mich. 353 
Venustiano Carranza,Pue. 746 
Venustiano Carranza,Ver. 235 
Veracruz,Dgo. 675 
Veracruz,Ver. 229 
Verdia,Jal. 326 
Vetagrande,Zac. 492 
Vicam (Switch),Son. 643 
Vicente Camalote,Oax. 274 
Vicente Guerrero (Algodones),B.C. 658 
Vicente Guerrero (Iturbide),Camp. 996 
Vicente Guerrero,Chih. 635 
Vicente Guerrero,Chis. 992 
Vicente Guerrero,Dgo. 675 
Vicente Guerrero,Tab. 913 
Victoria,Gto. 419 
Vichinchijol Nuevo,Ver. 846 
Vida del Mar,col. 314 
Viesca,Coah. 671 
Villa Angel Flores,Sin. 672 
Villa Adolfo Lopez Mateos (El Tamarindo), Sin. 667 
Villa Alberto A. Alvarado A. (El Fundo Legal),B.C. 615 
Villa Aldama 1a. Seccion,Tab. 933 
Villa Aldama,Chih. 614 
Villa Aldama,N.L. 829 
Villa Aldama,Tamps. 836 
Villa Aldama,Ver. 282 
Villa Avila Camacho (La Ceiba),Pue. 764 
Villa Azueta,Ver. 283 
Villa Benito Juarez (Campo Magallanes),Tab. 923 
Villa Cacalilao (Cacalilao),Ver. 846 
Villa Corona,Jal. 387 
Villa Corzo,Chis. 965 
Villa Cuauhtemoc,Mex. 719 
Villa de Acala,Chis. 961 
Villa de Arista,S.L.P. 486 
Villa de Arriaga,S.L.P. 485 
Villa de Contla (Contla),Jal. 358 
Villa de Cos,Zac. 458 
Villa de Etla,Oax. 951 
Villa de Guadalupe,S.L.P. 486 
Villa de Juarez (San Antonio de las Minas),B.C. 646 
Villa de las Rosas,Chis. 992 
Villa de Mendez,Tamps. 841 
Villa de Paras,N.L. 892 
Villa de Ramos,S.L.P. 458 
Villa de Reyes,S.L.P. 485 
Villa de Tamazulapam del Progreso,Oax. 953 
Villa del Carbon,Mex. 588 
Villa Emiliano Zapata (El Carrizal),Ver. 279 
Villa Emiliano Zapata,Jal. 376 
Villa Flores,Chis. 965 
Villa Garcia,Zac. 496 
Villa Gregorio Garcia,Dgo. 871 
Villa Guerrero,Jal. 437 
Villa Guerrero,Mex. 714 
Villa Guerrero,Qro. 441 
Villa Gustavo Diaz Ordaz (Campo Plata),Sin. 697 
Villa Hermosa,B.C. 658 
Villa Hidalgo (El Cubo),Gro. 732 
Villa Hidalgo (El Nuevo),Nay. 323 
Villa Hidalgo,Chis. 965 
Villa Hidalgo,Dgo. 629 
Villa Hidalgo,Jal. 495 
Villa Hidalgo,Oax. 951 
Villa Hidalgo,S.L.P. 486 
Villa Hidalgo,Son. 634 
Villa Hidalgo,Zac. 496 
Villa Ignacio Zaragoza (Las Flo,B.C.S. 613 
Villa Insurgentes (El Calabazal),Zac. 433 
Villa Insurgentes,B.C.S. 613 
Villa Jimenez,Mich. 454 
Villa Juarez (La Trozada),Nay. 323 
Villa Juarez(Campo Gob.),Sin. 672 
Villa Juarez,Ags. 496 
Villa Juarez,Dgo. 871 
Villa Juarez,S.L.P. 486 
Villa Juarez,Son. 643 
Villa Lazaro Cardenas (El Aserradero),Jal. 341 
Villa Lazaro Cardenas (La Uno),Pue. 746 
Villa Lic. Jesus Teran (Calvill,Ags. 449 
Villa Lopez,Chih. 629 
Villa Madero,Camp. 982 
Villa Madero,Mich. 459 
Villa Mainero,Tamps. 835 
Villa Mariano Matamoros,Tlax. 248 
Villa Milpa Alta,D.F. 55 
Villa Montemorelos,Dgo. 618 
Villa Morelos,Mich. 438 
Villa Nicolas Bravo,Gro. 732 
Villa Nicolas Romero,Mex. 55 
Villa Nueva,Oax. 954 
Villa Ocampo,Dgo. 649 
Villa Orestes Pereyra (Rosario),Dgo. 649 
Villa Pesqueira (Matape),Son. 623 
Villa Progreso,Qro. 441 
Villa Purificacion,Jal. 357 
Villa Rafael Lara Grajales,Pue. 276 
Villa Talea de Castro,Oax. 951 
Villa Tejeda,Ver. 274 
Villa Tejupam de la Union,Oax. 953 
Villa Tezontepec,Hgo. 743 
Villa Union,Coah. 862 
Villa Union,Dgo. 675 
Villa Union,Sin. 669 
Villa Vicente Guerrero,Tlax. 222 
Villa Victoria,Mex. 726 
Villachuato,Mich. 438 
Villagran,Gto. 411 
Villagran,Tamps. 835 
Villahermosa,Tab. 993 
Villamar,Mich. 383 
Villanueva,Zac. 499 
Villas Campestres,N.L. 81 
Villas de Irapuato,Gto. 462 
Vista Hermosa (Santa Cruz del Cortijo),Jal. 358 
Vista Hermosa,Mich. 394 
Vista Hermosa,Mich. 328 
Vizarron de Montes,Qro. 441 
Xala,Mex. 592 
Xalatlaco,Mex. 713 
Xalisco,Nay. 311 
Xaloxtoc,Mor. 735 
Xaltianguis,Gro. 744 
Xayacatlan de Bravo,Pue. 953 
X-can,Yuc. 985 
Xico,Mex. 55 
Xico,Ver. 228 
Xicohtzinco,Tlax. 222 
Xicotencatl,Tamps. 832 
Xicotencatl,Tlax. 247 
Xicotepec de Juarez,Pue. 764 
Xichu,Gto. 419 
Xilitla,S.L.P. 489 
Xiteje de Zapata,Hgo. 773 
Xmatkuil,Yuc. 999 
Xocchel,Yuc. 988 
Xoconoxtle el Grande,Gto. 418 
Xochicalco (Cirenio Longares),Mor. 737 
Xochicoatlan,Hgo. 774 
Xochihuacan (Las Palomas),Hgo. 771 
Xochihuehuetlan,Gro. 757 
Xochimilco,D.F. 55 
Xochipala,Gro. 747 
Xochistlahuaca,Gro. 741 
Xochitepec,Mor. 777 
Xochitlan,Hgo. 738 
Xohuayan,Yuc. 997 
Xometla,Mex. 594 
Xonocuautla,Pue. 233 
Xoxocotla,Mor. 734 
Xpu-ha,Q.Roo 984 
Xpujil,Camp. 983 
Xul-ha,Q. Roo 983 
Yahualica,Jal. 344 
Yajalon,Chis. 919 
Yanga,Ver. 278 
Yautepec,Mor. 735 
Yavaros (Isla Las Viejas),Son. 647 
Yaxcaba,Yuc. 985 
Yecapixtla,Mor. 731 
Yecora,Son. 623 
Yecuatla,Ver. 279 
Yelapa,Jal. 322 
Yerbabuena,Gto. 473 
Yetla de Juarez,Oax. 953 
Yobain,Yuc. 991 
Yogana,Oax. 951 
Yolotepec,Hgo. 772 
Yoloxochitl,Gro. 741 
Yoricostio (La Villita),Mich. 459 
Yostiro (Yostiro de San Antonio,Gto. 429 
Yucuquimi de Ocampo,Oax. 953 
Yurecuaro,Mich. 356 
Yuriria,Gto. 445 
Yustis,Gto. 461 
Zaachila,Oax. 951 
Zacacoyuca,Gro. 733 
Zacamixtle,Ver. 785 
Zacamulpa,Mex. 55 
Zacan,Mich. 354 
Zacapala,Pue. 224 
Zacapalco,Gro. 727 
Zacapoaxtla,Pue. 233 
Zacapu,Mich. 436 
Zacapuato,Gro. 732 
Zacate Colorado Primero (El Mor,Ver. 285 
Zacate Colorado,Ver. 746 
Zacatecas,Zac. 492 
Zacatelco,Tlax. 246 
Zacatepec de Hidalgo,Mor. 734 
Zacatipa,Gro. 757 
Zacatlan,Pue. 797 
Zacazonapan,Mex. 726 
Zacoalco,Jal. 326 
Zacualpan,Col. 312 
Zacualpan,Gro. 742 
Zacualpan,Mex. 721 
Zacualpan,Mor. 731 
Zacualpan,Nay. 327 
Zacualtipan,Hgo. 774 
Zamora,Mich. 351 
Zapoapan,Ver. 272 
Zapopan,Jal. 33 
Zapote de Adjuntas,Gto. 432 
Zapote de Cestau,Gto. 469 
Zapote de Parras,Mich. 438 
Zapote de Peralta,Gto. 429 
Zapote del Valle (Zapote de Santa Cruz),Jal. 33 
Zapotiltic,Jal. 341 
Zapotitan de Hidalgo,Jal. 387 
Zapotitlan de Vadillo,Jal. 343 
Zapotitlan Lagunas,Oax. 757 
Zapotitlan Palmas,Oax. 953 
Zapotitlan Salinas,Pue. 237 
Zapotitos,Gto. 411 
Zapotlan de Juarez,Hgo. 743 
Zapotlan del Rey,Jal. 391 
Zapotlanejo,Jal. 373 
Zaragoza,Coah. 862 
Zaragoza,Mich. 352 
Zaragoza,Oax. 954 
Zaragoza,Pue. 233 
Zempoala,Hgo. 743 
Zempoala,Ver. 296 
Zicuicho,Mich. 354 
Zicuiran,Mich. 425 
Zihuatanejo,Gro. 755 
Zimapan,Hgo. 759 
Zimatlan de Alvarez,Oax. 951 
Zinaparo,Mich. 359 
Zinapecuaro,Mich. 451 
Ziquitaro,Mich. 359 
Ziracuaretiro,Mich. 423 
Zirahuato de Los Bernal,Mich. 715 
Zirahuen,Mich. 434 
Zirandaro,Gro. 767 
Zitacuaro,Mich. 715 
Zitlala,Gro. 756 
Zitlaltepec,Mex. 591 
Zitlaltepec,Tlax. 223 
Zocoteaca de Leon,Oax. 954 
Zolonquiapa,Pue. 243 
Zongolica,Ver. 278 
Zoquite,Zac. 492 
Zoquitlan,Pue. 236 
Zothe,Hgo. 761 
Zozocolco de Hidalgo,Ver. 784 
Zumpahuacan,Mex. 714 
Zumpango del Rio,Gro. 747 
Zumpango,Mex. 591 
Zurumbeneo,Mich. 451 


